2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 11:39:45 | ERROR | db | Service dependency not responding dependency=payments-api (env=staging, region=us-east-1, ip=2.134.254.150, request_id=ss6sp6zp7z9vsxs1, trace_id=8ut9gfj5iysvlmclq2qpt4ta, ua="curl/8.4.0")
2026-02-01 11:40:00 | ERROR | inventory | Connection refused dependency=stripe (env=prod, region=us-east-1, ip=204.65.125.97, request_id=nt9bxhnhkhj8ldpn, trace_id=ods1v6jksd01fyr1pi98qnqm, ua="PostmanRuntime/7.36.0")
2026-02-01 11:40:23 | ERROR | payments | Service dependency not responding dependency=stripe (env=prod, region=us-east-1, ip=50.38.26.164, request_id=lrxfnxbqrga5ahgv, trace_id=h3iyo201dxr1egmtr3if93hq, ua="curl/8.4.0")
2026-02-01 11:40:25 | ERROR | billing | Worker crashed: out of memory rss_mb=3411 (env=dev, region=eu-west-1, ip=240.45.41.41, request_id=fyqqy24vbn5cyf59, trace_id=p9ix1ka21ds1uw2g3ja2ecm1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:40:40 | ERROR | payments | Data validation error: missing required field field=email (env=prod, region=ap-southeast-1, ip=29.212.176.228, request_id=5plyneczsgz4ynh1, trace_id=b0inwvf5obfb1t5ko80chazz, ua="PostmanRuntime/7.36.0")
2026-02-01 11:40:53 | ERROR | worker | Upstream service unavailable dependency=cdn-edge (env=staging, region=me-south-1, ip=119.218.224.179, request_id=d0qdk79iauhvwsdi, trace_id=725mdjtjrk3ldpqf45lw7hv7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:40:57 | ERROR | db | Upstream service unavailable dependency=kms (env=staging, region=me-south-1, ip=222.218.88.120, request_id=7fleyknl7t6xo3z5, trace_id=g77qokyilbqdbgeawiopil9u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:41:19 | ERROR | inventory | Payment gateway returned 502 provider=stripe (env=prod, region=me-south-1, ip=25.237.74.237, request_id=40effp0tu6i06y28, trace_id=3vour2nz7uf2n8p7re5hhvwu, ua="PostmanRuntime/7.36.0")
2026-02-01 11:41:26 | ERROR | cache | Authentication failed due to invalid token user_id=6904 (env=prod, region=eu-west-1, ip=156.23.51.144, request_id=1vt3yvnnfajti7e4, trace_id=4qzo2ubhnap1dfnccis9o29m, ua="PostmanRuntime/7.36.0")
2026-02-01 11:41:37 | ERROR | frontend | Payment gateway returned 502 provider=paypal (env=prod, region=us-east-1, ip=122.37.181.5, request_id=ngmov4r16e25vosk, trace_id=q2kpvyfu3c4154vdbo8axifo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:41:51 | ERROR | auth | Authentication failed due to invalid token user_id=7452 (env=dev, region=eu-west-1, ip=215.247.239.174, request_id=yvlsdxzm5y23glfe, trace_id=jx0t2u2e29zn98ieaugi0cmn, ua="curl/8.4.0")
2026-02-01 11:42:56 | ERROR | analytics | Service dependency not responding dependency=postgres (env=prod, region=ap-southeast-1, ip=12.202.140.84, request_id=a1g43o8cogan12wx, trace_id=s5mpk2v7xmh0kqre0n162x8m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:43:01 | ERROR | auth | Authentication failed due to invalid token user_id=8199 (env=prod, region=us-east-1, ip=136.74.254.115, request_id=owsg4yz17goxhx77, trace_id=3wc062wgxzypn3i0k4q4pjmh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:43:02 | ERROR | auth | Worker crashed: out of memory rss_mb=3768 (env=dev, region=ap-southeast-1, ip=163.196.94.147, request_id=csuu84ewbw2wv9xl, trace_id=x159lggf50b85eduyxxfi0x8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:43:16 | ERROR | cache | Authentication failed due to invalid token user_id=4041 (env=prod, region=us-east-1, ip=252.33.43.13, request_id=u8x4u1ij6zavkiql, trace_id=q0818n56zelhxuomlhqqpma3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:43:17 | ERROR | analytics | DB timeout while fetching user profile user_id=1410 (env=prod, region=us-east-1, ip=79.248.124.40, request_id=puthulew9qet6cw9, trace_id=iq37j2lti44ukzvtredde7mc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:43:28 | ERROR | email | DB timeout while fetching user profile user_id=8413 (env=prod, region=us-east-1, ip=6.131.30.159, request_id=34axj2cy919ng9gd, trace_id=gavj2j7lmzpxawykpgu9qqjq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:44:02 | ERROR | cdn | Authentication failed due to invalid token user_id=3014 (env=dev, region=us-east-1, ip=180.202.159.118, request_id=x5alluf273zvj17s, trace_id=y5apdw7emk0ucqn52us3t29f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:44:10 | ERROR | payments | Data validation error: missing required field field=email (env=staging, region=eu-west-1, ip=44.130.253.208, request_id=9k54jdhhb6w9sb51, trace_id=dp8m4l4y7hohjgnipgg2vzgz, ua="PostmanRuntime/7.36.0")
2026-02-01 11:44:12 | ERROR | email | Service dependency not responding dependency=email-smtp (env=staging, region=us-east-1, ip=79.181.232.189, request_id=5byh8g2usi5sfjq0, trace_id=nn7nsovfgimm1u7l8v5cmwc3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:44:15 | ERROR | kms | Connection refused dependency=postgres (env=prod, region=ap-southeast-1, ip=169.216.10.139, request_id=r89yr9wjawpp3veb, trace_id=pq4snbcwofi3k7q41i87n9fr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:44:38 | ERROR | gateway | Write operation failed: storage quota exceeded bucket=staging-uploads (env=dev, region=me-south-1, ip=189.112.189.42, request_id=9lrevtnt10i08cxs, trace_id=gxo9mz8wx9xre6uxqnum2bdi, ua="PostmanRuntime/7.36.0")
2026-02-01 11:44:43 | ERROR | analytics | Payment gateway returned 500 provider=stripe (env=prod, region=ap-southeast-1, ip=53.136.16.63, request_id=9eat2d9qkd9zbc96, trace_id=8epm3tdpjb0hk5mahvqr95mr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:44:55 | ERROR | worker | Connection refused dependency=stripe (env=prod, region=ap-southeast-1, ip=94.65.197.20, request_id=v92qcks1gnfxjhx6, trace_id=kx8aaxfhicijv222esafebko, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:45:15 | ERROR | search | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=ap-southeast-1, ip=158.121.16.153, request_id=3xy9mkustf7q9c9f, trace_id=ja2rhcoy6za20l564r2h2tvw, ua="PostmanRuntime/7.36.0")
2026-02-01 11:45:23 | ERROR | api | Unhandled exception type=PermissionError message=permission denied (env=dev, region=me-south-1, ip=97.245.174.33, request_id=l7lhf725sbh33rr0, trace_id=z6eo75nqnp1k9h1twcz9jso1, ua="curl/8.4.0")
2026-02-01 11:45:39 | ERROR | kms | Connection refused dependency=kms (env=staging, region=me-south-1, ip=31.165.234.237, request_id=cjsda5trufu4ksiu, trace_id=6rkb1gsj15asipt52957jx2x, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:46:21 | ERROR | storage | Unhandled exception type=ValueError message=permission denied (env=dev, region=eu-west-1, ip=13.221.166.169, request_id=zagjnoy4xvhbhr1d, trace_id=4rweq77e6lnbzksvqkzg1n53, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:46:52 | ERROR | payments | Connection refused dependency=kms (env=prod, region=us-east-1, ip=38.179.134.234, request_id=rwcos7yu25ykl78w, trace_id=96l13ov6kumnuv5sw7e3fsj2, ua="curl/8.4.0")
2026-02-01 11:46:59 | ERROR | orders | Service dependency not responding dependency=search-index (env=prod, region=me-south-1, ip=76.127.192.12, request_id=hvamaxn21zpfpz9r, trace_id=ijnad54tj8i1n8a9n4aqxix5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:47:09 | ERROR | profile | Connection refused dependency=postgres (env=prod, region=ap-southeast-1, ip=86.49.64.105, request_id=bjkxxnkgbjji6ygc, trace_id=mgq311rxwpvmd6oym2tnpdjs, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:47:20 | ERROR | payments | Data validation error: missing required field field=amount (env=prod, region=ap-southeast-1, ip=33.116.80.119, request_id=i5nex1nrren3fai2, trace_id=5oq8kihohgfzhlhbiesf9d2o, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:47:26 | ERROR | cache | Worker crashed: out of memory rss_mb=5884 (env=prod, region=me-south-1, ip=163.26.245.247, request_id=7jprd9ulle09i0a6, trace_id=f2xkig8a022ctbjrz8vxj7dk, ua="curl/8.4.0")
2026-02-01 11:47:32 | ERROR | billing | DB timeout while fetching user profile user_id=1552 (env=prod, region=ap-southeast-1, ip=158.201.77.143, request_id=bjxns15u6rqg77vq, trace_id=qoljti9b4wfipbnucuqdta52, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:47:44 | ERROR | billing | DB timeout while fetching user profile user_id=1052 (env=dev, region=me-south-1, ip=44.154.191.206, request_id=4jea93yxcbyi03ki, trace_id=bsb31rc1dsg1udzkzbeuyr86, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:48:12 | ERROR | scheduler | Upstream service unavailable dependency=redis (env=prod, region=ap-southeast-1, ip=212.83.9.134, request_id=euxokfwvt9erq8d2, trace_id=dn68a3088qpfnl4fh8w1djj5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:48:13 | ERROR | storage | Service dependency not responding dependency=postgres (env=staging, region=us-east-1, ip=193.156.72.78, request_id=v2ywenfnu6a7n0un, trace_id=gqo56qavytp6pbse97fiixwa, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:48:32 | ERROR | auth | Data validation error: missing required field field=sku (env=staging, region=ap-southeast-1, ip=147.101.109.197, request_id=qzyo6mmyahtuy3ml, trace_id=60z4argos582c7xa3fqrfryr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:48:34 | ERROR | email | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=ap-southeast-1, ip=93.129.58.35, request_id=akcghjhkunp9znnw, trace_id=h4q4j6atlksd2xx8xqjdh85h, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:48:42 | ERROR | search | Authentication failed due to invalid token user_id=2758 (env=prod, region=ap-southeast-1, ip=45.190.208.2, request_id=jppcdgc4bcshm5sg, trace_id=itu7ozfwexv0x6y3r4cgeiqi, ua="PostmanRuntime/7.36.0")
2026-02-01 11:48:49 | ERROR | orders | Unhandled exception type=MemoryError message=null value (env=prod, region=us-east-1, ip=75.187.35.43, request_id=9gs6iatmrc7eqw1k, trace_id=tbaz5xjqlshpt16jxjef0vaz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:49:22 | ERROR | profile | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=eu-west-1, ip=151.107.221.48, request_id=z8qf4norj99ths21, trace_id=lzsbfleb1gl07k9sx0xjggs6, ua="curl/8.4.0")
2026-02-01 11:49:30 | ERROR | search | Data validation error: missing required field field=amount (env=prod, region=eu-west-1, ip=112.99.185.59, request_id=dmbcmuinkfvuh04g, trace_id=wp0g130t3582km25073kigwm, ua="curl/8.4.0")
2026-02-01 11:49:56 | ERROR | search | Upstream service unavailable dependency=kms (env=prod, region=ap-southeast-1, ip=236.221.233.145, request_id=1fh2p74252oj8jzz, trace_id=i2sugnx9lhu7bte09zw8lcig, ua="curl/8.4.0")
2026-02-01 11:50:13 | ERROR | scheduler | Service dependency not responding dependency=stripe (env=staging, region=me-south-1, ip=250.61.75.23, request_id=ykdgarm54n9atv00, trace_id=uqixb60mlhtowd65zv19wwwk, ua="PostmanRuntime/7.36.0")
2026-02-01 11:50:20 | ERROR | storage | Worker crashed: out of memory rss_mb=7128 (env=staging, region=us-east-1, ip=173.102.131.163, request_id=e36mlbbv7mfrqh65, trace_id=mwchy3lgomuvty2ep9rtj9qu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:50:55 | ERROR | payments | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=me-south-1, ip=60.55.109.13, request_id=t1qlp8s05azdyvsw, trace_id=jbt7i1r6yu7m9za6hdhczqmm, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:51:05 | ERROR | kms | Upstream service unavailable dependency=s3 (env=prod, region=eu-west-1, ip=116.141.59.127, request_id=yxj6nrmdsaa1wgmz, trace_id=sz1zoyrg2kln2oppgsysptsd, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:51:20 | ERROR | cache | Connection refused dependency=stripe (env=prod, region=ap-southeast-1, ip=202.123.51.184, request_id=kpns1zzgeh0eag1y, trace_id=rusyfqpu3dhu47pemwyzj770, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:51:38 | ERROR | db | Service dependency not responding dependency=kms (env=prod, region=me-south-1, ip=193.64.158.123, request_id=b0qp2njzn6ewgxae, trace_id=n4rwpg10qfnjvqr3k7ii2z17, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:52:01 | ERROR | db | Unhandled exception type=AuthenticationError message=invalid format (env=prod, region=me-south-1, ip=116.20.66.80, request_id=d03it51j0oztol1l, trace_id=iaf30xrnnfdggp71myhbnik7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:52:05 | ERROR | analytics | DB timeout while fetching user profile user_id=1139 (env=prod, region=us-east-1, ip=237.152.64.61, request_id=d4kn1f2iqhnoas9a, trace_id=yvmlwx30uzsjsa1vu327won4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:52:21 | ERROR | scheduler | Payment gateway returned 502 provider=stripe (env=dev, region=us-east-1, ip=233.133.27.227, request_id=1c7r8j314falaew1, trace_id=edfowjxxl3llfdrfjrlie55s, ua="curl/8.4.0")
2026-02-01 11:52:27 | ERROR | notifications | Authentication failed due to invalid token user_id=3723 (env=prod, region=me-south-1, ip=227.10.159.42, request_id=rba3w2p2bhpmmzw3, trace_id=r88bvl0xxy9fua01ubqos2d0, ua="curl/8.4.0")
2026-02-01 11:52:35 | ERROR | profile | Service dependency not responding dependency=postgres (env=prod, region=eu-west-1, ip=77.197.249.82, request_id=duoyku5xmwa92uni, trace_id=o1hjzx2jfoxio9moyfg7tpjp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:53:10 | ERROR | frontend | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=us-east-1, ip=201.231.138.136, request_id=hrtrac64an31asrr, trace_id=omu29nfv12lasujwr63ltxx5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:53:13 | ERROR | cache | Unhandled exception type=TimeoutError message=unexpected None (env=prod, region=us-east-1, ip=193.249.62.153, request_id=si0qabpudg5d3snu, trace_id=e8ilylovlxc1l2iwsftlm58e, ua="PostmanRuntime/7.36.0")
2026-02-01 11:53:22 | ERROR | frontend | Payment gateway returned 400 provider=adyen (env=prod, region=ap-southeast-1, ip=115.23.225.175, request_id=n9rydysrear49fyo, trace_id=3yt3u9hoir4z621d770i0uuq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:53:26 | ERROR | orders | Unhandled exception type=MemoryError message=permission denied (env=prod, region=me-south-1, ip=199.97.61.201, request_id=29k9smrkjqs32yvo, trace_id=1cdrmjj0dujxfsm892kwgr5l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:53:55 | ERROR | payments | Service dependency not responding dependency=kms (env=staging, region=eu-west-1, ip=10.169.73.151, request_id=vz0gv87vl6iwgjw2, trace_id=hsnvy7sbavskr0x6ogr96ty1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:53:57 | ERROR | notifications | Data validation error: missing required field field=sku (env=prod, region=us-east-1, ip=183.214.111.185, request_id=8swnf1fx9q21jd31, trace_id=9ph4dmnoy53hgtrwx7wag9ew, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:54:11 | ERROR | inventory | Upstream service unavailable dependency=postgres (env=prod, region=me-south-1, ip=249.53.71.101, request_id=jltq1o128v18ozwe, trace_id=4nczkz7rvb8chmos3k00q87q, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:54:23 | ERROR | cache | DB timeout while fetching user profile user_id=6078 (env=prod, region=ap-southeast-1, ip=21.212.90.228, request_id=d1lv3ar7isjwz0hq, trace_id=nmjr3u2ty6t25p1fmyeja1cd, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 11:54:26 | ERROR | storage | Unhandled exception type=MemoryError message=index out of range (env=staging, region=me-south-1, ip=96.215.29.150, request_id=g4aqw4q6moj0gov2, trace_id=dymejija1xx5ga6cgf1khs3t, ua="PostmanRuntime/7.36.0")
2026-02-01 11:54:28 | ERROR | worker | Authentication failed due to invalid token user_id=7487 (env=prod, region=us-east-1, ip=105.239.78.84, request_id=ouo2oucwa6elpflg, trace_id=0zyv1t8a7gzgl21zxog2b8iz, ua="curl/8.4.0")
2026-02-01 11:54:40 | ERROR | kms | Service dependency not responding dependency=payments-api (env=staging, region=me-south-1, ip=46.110.164.137, request_id=g2oaz92962oinau6, trace_id=af1inpplu7pk1z0tkgul56jx, ua="curl/8.4.0")
2026-02-01 11:54:43 | ERROR | storage | Data validation error: missing required field field=currency (env=prod, region=eu-west-1, ip=73.206.152.83, request_id=pi8eu71lt5b5ej7n, trace_id=ity5ticpiccpv5i54v0oyhd1, ua="PostmanRuntime/7.36.0")
2026-02-01 11:54:48 | ERROR | payments | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=me-south-1, ip=209.165.223.22, request_id=rxs5wypkx6e80r5d, trace_id=jfn57pl5wqbbbzqbrlg193m8, ua="curl/8.4.0")
2026-02-01 11:55:13 | ERROR | orders | Authentication failed due to invalid token user_id=1413 (env=staging, region=ap-southeast-1, ip=11.75.24.130, request_id=dl29znetfeo55b77, trace_id=wp3fd7iutv14e9gqgp7vr6qw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 11:55:18 | ERROR | notifications | Worker crashed: out of memory rss_mb=1324 (env=prod, region=ap-southeast-1, ip=68.104.60.138, request_id=fd0dmj08tga57bvu, trace_id=zrp3anc0fourljuqzl16hmmy, ua="PostmanRuntime/7.36.0")
2026-02-01 11:55:22 | ERROR | profile | Authentication failed due to invalid token user_id=5278 (env=prod, region=eu-west-1, ip=248.212.160.219, request_id=cfvhmzq9ruqiov3c, trace_id=2dlpnh7hckb1kwvw3qnuf70a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:55:27 | ERROR | profile | Data validation error: missing required field field=currency (env=prod, region=us-east-1, ip=203.121.3.220, request_id=e7jfg3ypc3m66td1, trace_id=7j92y22dsd99gb1kdgh09scr, ua="curl/8.4.0")
2026-02-01 11:55:30 | ERROR | orders | Data validation error: missing required field field=token (env=prod, region=eu-west-1, ip=78.4.176.190, request_id=cbm8ig9lh6tsugiz, trace_id=8uo5lmqspl8pp1k904vx6izb, ua="PostmanRuntime/7.36.0")
2026-02-01 11:55:36 | ERROR | cdn | Worker crashed: out of memory rss_mb=8044 (env=prod, region=ap-southeast-1, ip=100.43.214.12, request_id=gw97mtupj2ftsnjl, trace_id=dl1jz2kvl7fboofwwhtgpljy, ua="curl/8.4.0")
2026-02-01 11:55:41 | ERROR | analytics | Unhandled exception type=ValueError message=permission denied (env=dev, region=ap-southeast-1, ip=217.170.107.104, request_id=qxqr8wivl4uo9syz, trace_id=0ze36hj1dvr9jd9paqmkg2se, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:00 | ERROR | scheduler | DB timeout while fetching user profile user_id=3514 (env=staging, region=eu-west-1, ip=174.93.12.97, request_id=r8rf9zoquyegzlrs, trace_id=ztuqqaas3pm5k7rb5nuu728l, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:04 | ERROR | api | Payment gateway returned 401 provider=paypal (env=prod, region=ap-southeast-1, ip=136.215.237.247, request_id=gfgn0hn6ljvzk2b4, trace_id=d7orbg1rvri4o4rq3n3racds, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:12 | ERROR | inventory | Worker crashed: out of memory rss_mb=7984 (env=staging, region=us-east-1, ip=141.67.37.248, request_id=jywrtu8e7xyg3slu, trace_id=6zjs5p7pt2yg9yt2a84hkda6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:28 | ERROR | kms | Upstream service unavailable dependency=search-index (env=prod, region=me-south-1, ip=202.13.80.147, request_id=cy71pma3j4vvvnit, trace_id=czb4pcm3pwwg1hxknb904xhi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:56:49 | ERROR | billing | Unhandled exception type=TimeoutError message=unexpected None (env=prod, region=ap-southeast-1, ip=165.252.86.201, request_id=uzq8s1ezhmvu96kr, trace_id=gchvjywtmo7qnm8iqufx4l8j, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 11:57:02 | ERROR | billing | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=us-east-1, ip=172.33.169.191, request_id=uhl01hleenojnaad, trace_id=e81wnry0iww1tnsdy3j82yh1, ua="curl/8.4.0")
2026-02-01 11:57:05 | ERROR | email | Service dependency not responding dependency=cdn-edge (env=prod, region=us-east-1, ip=161.65.139.246, request_id=dendio0s2rfalav1, trace_id=bfzaqjpt84k2rmdgfoc3auqx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 11:57:06 | ERROR | cdn | Connection refused dependency=email-smtp (env=prod, region=ap-southeast-1, ip=97.12.7.174, request_id=9phn4k1wq2siver0, trace_id=of49eiz9e114spdx0qt2lj2a, ua="curl/8.4.0")
2026-02-01 11:57:16 | ERROR | storage | Worker crashed: out of memory rss_mb=3755 (env=prod, region=ap-southeast-1, ip=17.146.106.94, request_id=gs347mkt6fs5oksa, trace_id=ulb4hta1qf5bs564r70zfl8k, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
